NC Object Id,Promo name,Billing Offer Id,Status,OPTIK TV Tax Included Offer,Promo Categories,,,
9152222267113216930,Retention 2.0: HS Credit 18 MO - $30,40858501,Grandfathered,Y,Discounts,,,
9152222267113216934,Retention 2.0: HS Credit 18 MO - $35,40858501,Grandfathered,Y,Discounts,,,
9152222267113216938,Retention 2.0: HS Credit 18 MO - $5,40858501,Grandfathered,Y,"Discounts,Non Self-stackable Promotions,Retention,Value Based Stackability Discounts",,,
9152222267113216942,Retention 2.0: HS Credit 21 MO - $10,40858511,Grandfathered,N,Discounts,,,
9152222267113216946,Retention 2.0: HS Credit 21 MO - $20,40858511,Grandfathered,N,Discounts,,,
9152222267113216950,Retention 2.0: HS Credit 21 MO - $30,40858511,Grandfathered,N,Discounts,,,
9152222267113216954,Retention 2.0: HS Credit 21 MO - $35,40858511,Grandfathered,N,Discounts,,,
9152222267113216958,Retention 2.0: HS Credit 21 MO - $5,40858511,Grandfathered,N,Discounts,,,
9162128406697523965,Retention 2.0: HS Credit 24 MO - $10,40761451,Grandfathered,N,[NULL],,,
9162170792835604419,Retention 2.0: HS Credit 24 MO - $20,40775571,Grandfathered,N,[NULL],,,
9162171215088604421,Retention 2.0: HS Credit 24 MO - $5,40761321,Grandfathered,N,[NULL],,,
9162171636430176500,Retention 2.0: HS Credit 3 MO - $15,40761521,Grandfathered,N,[NULL],,,
9162172139353604423,Retention 2.0: HS Credit 3 MO - $25,40761761,Grandfathered,N,[NULL],,,
9162172161122176501,Retention 2.0: HS Credit 3 MO - $30,40761881,Grandfathered,N,[NULL],,,
9162173149865604424,Retention 2.0: HS Credit 3 MO - $35,40762151,Grandfathered,N,[NULL],,,
9162173155860524040,Retention 2.0: HS Credit 6 MO - $30,40761951,Grandfathered,N,[NULL],,,
9152222267113216962,Retention 2.0: HS Credit 9 MO - $10,40858481,Grandfathered,Y,Discounts,,,
9152222267113216966,Retention 2.0: HS Credit 9 MO - $20,40858481,Grandfathered,Y,Discounts,,,
9152222267113216970,Retention 2.0: HS Credit 9 MO - $30,40858481,Grandfathered,Y,Discounts,,,
9152222267113216974,Retention 2.0: HS Credit 9 MO - $35,40858481,Grandfathered,Y,Discounts,,,
9152222267113216978,Retention 2.0: HS Credit 9 MO - $5,40858481,Grandfathered,Y,Discounts,,,
9162182663638524066,Retention 2.0: Pik TV 24 MO Credit - $10,40867231,Grandfathered,Y,[NULL],,,
9162317870771320348,Retention 2.0: Pik TV 24 MO Credit - $10 (V2),41008081,Grandfathered,Y,[NULL],,,
9162182960064176506,Retention 2.0: Pik TV 24 MO Credit - $5,40875971,Grandfathered,Y,[NULL],,,
9162183177556604459,Retention 2.0: Pik TV 6 MO Credit - $5,40881751,Grandfathered,Y,[NULL],,,
9162232340719639223,Retention 2.0: TELUS Online Security Complete 12MO Credit - $5,41127281,Grandfathered,N,[NULL],,,
9162232370241637123,Retention 2.0: TELUS Online Security Complete 24MO Credit - $5,41127311,Grandfathered,N,[NULL],,,
9162232604602637124,Retention 2.0: TELUS Online Security Standard 12MO Credit - $4,41127271,Grandfathered,N,[NULL],,,
9162232782137639224,Retention 2.0: TELUS Online Security Standard 24MO Credit - $4,41127301,Grandfathered,N,[NULL],,,
9162232816891637125,Retention 2.0: TELUS Online Security Ultimate 24MO Credit - $10,41127321,Grandfathered,N,[NULL],,,
9162232936472639225,Retention 2.0: TTV Credit 12 MO - $30,40760931,Grandfathered,Y,[NULL],,,
9152222432213217102,Retention 2.0: TTV Credit 15 MO - $10,40858491,Grandfathered,Y,Discounts,,,
9152222433213217106,Retention 2.0: TTV Credit 15 MO - $5,40858491,Grandfathered,Y,Discounts,,,
9152222433213217110,Retention 2.0: TTV Credit 18 MO - $10,40858501,Grandfathered,Y,Discounts,,,
9152222433213217114,Retention 2.0: TTV Credit 18 MO - $5,40858501,Grandfathered,Y,Discounts,,,
9152222433213217118,Retention 2.0: TTV Credit 21 MO - $10,40858511,Grandfathered,N,Discounts,,,
9152222433213217122,Retention 2.0: TTV Credit 21 MO - $5,40858511,Grandfathered,N,Discounts,,,
9160752422913919210,Retention 2.0: TTV Credit 24 MO (term length) - $10,40833421,Grandfathered,Y,"Discounts,Value Based Stackability Discounts",,,
9162241461136637331,Retention 2.0: TTV Credit 24 MO (term length) - $10,40833421,Grandfathered,Y,[NULL],,,
9162320949211982013,Retention 2.0: TTV Credit 24 MO (term length) - $2,40833401,Grandfathered,Y,[NULL],,,
9160752517013919215,Retention 2.0: TTV Credit 24 MO (term length) - $5,40833411,Grandfathered,Y,"Discounts,Value Based Stackability Discounts",,,
9162241486767639357,Retention 2.0: TTV Credit 24 MO (term length) - $5,40833411,Grandfathered,Y,[NULL],,,
9160005339513179707,Retention 2.0: TTV Credit 24 MO - $10,40760871,Grandfathered,Y,Discounts,,,
9160005340313179776,Retention 2.0: TTV Credit 24 MO - $10,40760871,Grandfathered,Y,Discounts,,,
9160132066213290541,Retention 2.0: TTV Credit 24 MO - $10,40760871,Grandfathered,Y,Discounts,,,
9160132136213290750,Retention 2.0: TTV Credit 24 MO - $10,40760871,Grandfathered,Y,Discounts,,,
9162232988910637127,Retention 2.0: TTV Credit 24 MO - $10,40760871,Grandfathered,Y,[NULL],,,
9162241252962637326,Retention 2.0: TTV Credit 24 MO - $13,40865901,Grandfathered,Y,[NULL],,,
9162241261790639355,Retention 2.0: TTV Credit 24 MO - $20,40775691,Grandfathered,Y,[NULL],,,
9162241319441639356,Retention 2.0: TTV Credit 24 MO - $3,41133461,Grandfathered,Y,[NULL],,,
9160005340313179786,Retention 2.0: TTV Credit 24 MO - $5,40760821,Grandfathered,Y,Discounts,,,
9160005341013179876,Retention 2.0: TTV Credit 24 MO - $5,40760821,Grandfathered,Y,Discounts,,,
9162241421751637328,Retention 2.0: TTV Credit 24 MO - $5,40760821,Grandfathered,Y,[NULL],,,
9162241441863637329,Retention 2.0: TTV Credit 24 MO - $7,40865861,Grandfathered,Y,[NULL],,,
9162241510023637332,Retention 2.0: TTV Credit 3 MO - $10,40760831,Grandfathered,Y,[NULL],,,
9162241532532637333,Retention 2.0: TTV Credit 3 MO - $20,40760881,Grandfathered,Y,[NULL],,,
9162241549350637334,Retention 2.0: TTV Credit 3 MO - $30,40760911,Grandfathered,Y,[NULL],,,
9162241612047637335,Retention 2.0: TTV Credit 6 MO - $20,40760891,Grandfathered,Y,[NULL],,,
9152222433213217126,Retention 2.0: TTV Credit 9 MO - $10,40858481,Grandfathered,Y,Discounts,,,
9152222433213217130,Retention 2.0: TTV Credit 9 MO - $5,40858481,Grandfathered,Y,Discounts,,,
9162241644274639359,Retention 2.0: TTV Theme Pack P1.0 Credit 24 MO - $13,40833501,Grandfathered,Y,[NULL],,,
9162241679340637336,Retention 2.0: TTV Theme Pack P2.0 Credit 24 MO (Popular Sports),40882171,Grandfathered,Y,[NULL],,,
9162320098822982009,Retention 2.0: TTV Theme Pack P2.0 and P3.0 Credit 24 MO - $8,40833461,Grandfathered,Y,[NULL],,,
9162320099792982010,Retention 2.0: TTV Theme Pack P2.0 and P3.0 Credit 24 MO - $8 (V1),41118021,Grandfathered,Y,[NULL],,,
9153470497413288012,Save for 24 months promo,40760821,Grandfathered,Y,Value Based Stackability Discounts,,,
9153478355313293548,Save for 24 months promo,40760821,Grandfathered,Y,Value Based Stackability Discounts,,,
9153470300013287887,Save for 24 months promo,40760871,Grandfathered,Y,[NULL],,,
9153470455413288007,Save for 24 months promo,40760871,Grandfathered,Y,Value Based Stackability Discounts,,,
9153478226013293433,Save for 24 months promo,40760871,Grandfathered,Y,Value Based Stackability Discounts,,,
9153478307913293443,Save for 24 months promo,40760871,Grandfathered,Y,Value Based Stackability Discounts,,,
9156379487513076192,Save for 24 months promo,40760871,Grandfathered,Y,Discounts,,,
9156379764213076543,Save for 24 months promo,40760871,Grandfathered,Y,Discounts,,,
9153469766013287661,Save for 24 months promo,40761321,Grandfathered,N,"Discounts,Value Based Stackability Discounts",,,
9153469849413287671,Save for 24 months promo,40761321,Grandfathered,N,"Discounts,Value Based Stackability Discounts",,,
9153470399813288002,Save for 24 months promo,40761321,Grandfathered,N,Discounts,,,
9153470564813288022,Save for 24 months promo,40761321,Grandfathered,N,"Discounts,Value Based Stackability Discounts",,,
9153469723413287656,Save for 24 months promo,40761451,Grandfathered,N,"Discounts,Value Based Stackability Discounts",,,
9153469804413287666,Save for 24 months promo,40761451,Grandfathered,N,"Discounts,Value Based Stackability Discounts",,,
9153470324313287892,Save for 24 months promo,40761451,Grandfathered,N,Discounts,,,
9153470532213288017,Save for 24 months promo,40761451,Grandfathered,N,"Discounts,Value Based Stackability Discounts",,,
9156379487513076196,Save for 24 months promo,40761451,Grandfathered,N,Discounts,,,
9156379764213076547,Save for 24 months promo,40761451,Grandfathered,N,Discounts,,,
9159033666113378903,Service Agreement on HS,40786771,Grandfathered,N,"Discounts,Migration Service Agreements",,,
9159033882713379042,Service Agreement on HS,40786771,Grandfathered,N,"Discounts,Migration Service Agreements",,,
9159034013313379155,Service Agreement on HS,40786771,Grandfathered,N,"Discounts,Migration Service Agreements",,,
9150995295613501798,Service Agreement on High Speed,40786771,Grandfathered,N,Discounts,,,
9151228215313652321,Service Agreement on High Speed,40786771,Grandfathered,N,Discounts,,,
9160749291613917445,Service Agreement on High Speed,40786771,Grandfathered,N,Discounts,,,
9149675349313098013,Service Agreement on TELUS TV,40786761,Grandfathered,Y,"Discounts,Migration Service Agreements",,,
9150995295613502264,Service Agreement on TELUS TV,40786761,Grandfathered,Y,Discounts,,,
9151228215313652387,Service Agreement on TELUS TV,40786761,Grandfathered,Y,Discounts,,,
9159034270813379370,Service Agreement on TELUS TV,40786761,Grandfathered,Y,"Discounts,Migration Service Agreements",,,
9159034273213379375,Service Agreement on TELUS TV,40786761,Grandfathered,Y,"Discounts,Migration Service Agreements",,,
9159034275913379380,Service Agreement on TELUS TV,40786761,Grandfathered,Y,"Discounts,Migration Service Agreements",,,
